tmin	tier	text	tmax
6.553028	phrase	Phrase1_7	8.250623
8.914128	phoneme	sh	9.003355
15.701104	phoneme	ae	15.848965
20.759566	phoneme	s	20.863321
23.500782	phoneme	u	23.644687
30.424979	phoneme	ae	30.658450
32.102902	phoneme	i	32.193646
42.713226	phrase	Phrase2.1_4	44.590545
44.976953	phrase	Phrase2.2_7	46.542645
46.287720	phoneme	a	46.485088
53.330121	phoneme	i	53.416056
56.367010	phoneme	u	56.474953
63.513829	phoneme	a	63.814831
72.123409	phrase	Phrase3_29	77.672532
