tmin	tier	text	tmax
6.484230	phrase	Phrase1_7	8.239560
8.922419	phoneme	sh	9.038162
16.036634	phoneme	ae	16.156525
21.054903	phoneme	s	21.161454
24.564517	phoneme	lu	24.765141
31.688644	phoneme	ae	31.833080
33.135826	phrase	i	33.209487
44.832463	phrase	Phrase2_11	47.552880
47.274156	phoneme	a	47.443870
53.701527	phoneme	i	53.793865
56.738415	phoneme	u	56.871788
64.443880	phoneme	a	64.630967
72.525058	phrase	Phrase3_29	78.219797
