tmin	tier	text	tmax
5.625766	phrase	Phrase1_7	7.104119
8.340545	phoneme	sh	8.423617
15.333957	phoneme	ae	15.410924
20.132331	phoneme	s	20.277389
22.935644	phoneme	u	23.044625
29.563320	phoneme	ae	29.645492
31.481978	phoneme	i	31.549193
41.601730	phrase	Phrase2_11	43.601478
43.491339	phoneme	a	43.559132
49.473031	phoneme	i	49.522315
53.619694	phoneme	u	53.664188
59.693416	phoneme	a	59.808846
68.056363	phrase	Phrase3_29	72.953233
