tmin	tier	text	tmax
5.252409	phrase	Phrase1_7	6.391522
7.249102	phoneme	sh	7.346731
13.786305	phoneme	ae	13.840072
19.027316	phoneme	s	19.143374
21.311828	phoneme	lu	21.453749
27.337593	phoneme	ae	27.438339
28.617717	phoneme	i	28.670668
39.011949	phrase	Phrase2_11	41.173471
40.911993	phoneme	la	41.044827
46.475684	phoneme	i	46.541244
49.590612	phoneme	u	49.653440
55.919901	phoneme	a	56.035004
63.423552	phrase	Phrase3.1_22	67.331416
67.692078	phrase	Phrase3.2_7	68.931065
