tmin	tier	text	tmax
6.544291	phrase	Phrase1_7	8.099457
8.667310	phoneme	sh	8.768712
17.898412	phoneme	ae	17.955681
22.749352	phoneme	s	22.864185
25.429473	phoneme	lu	25.528492
31.412034	phoneme	ae	31.533365
32.859835	phoneme	i	32.946046
44.459999	phrase	Phrase2.1_4	45.698432
45.898903	phrase	Phrase2.2_7	47.385070
47.161646	phoneme	la	47.346385
52.704799	phoneme	i	52.749241
55.451805	phoneme	u	55.540777
61.693008	phoneme	a	61.850291
69.975166	phrase	Phrase3_29	75.332617
