tmin	tier	text	tmax
4.642263	phrase	Phrase1_7	6.348634
7.087462	phoneme	sh	7.220374
14.310000	phoneme	ae	14.428965
19.759839	phoneme	s	19.871242
23.106304	phoneme	lu	23.269002
30.563128	phoneme	ae	30.723695
32.703014	phoneme	i	32.811118
45.893504	phrase	Phrase2_11	48.251655
47.952220	phoneme	la	48.163646
54.360100	phoneme	i	54.457078
57.788629	phoneme	u	57.959718
66.292904	phoneme	a	66.511666
75.486229	phrase	Phrase3.1_19	79.003640
79.551359	phrase	Phrase3.2_9	81.935301
