tmin	tier	text	tmax
6.515101	phrase	Phrase1_7	8.312942
9.067271	phoneme	sh	9.189069
16.409833	phoneme	ae	16.516088
21.711876	phoneme	s	21.801206
24.461878	phoneme	u	24.620191
31.421455	phoneme	ae	31.615886
32.892303	phoneme	i	32.958644
45.375188	phrase	Phrase2_11	48.376195
48.122893	phoneme	a	48.306418
55.007867	phoneme	i	55.099576
58.233319	phoneme	u	58.316660
65.224632	phoneme	a	65.479436
74.089421	phrase	Phrase3_29	80.220340
