tmin	tier	text	tmax
8.687298	phrase	Phrase1_7	10.154934
10.837171	phoneme	sh	10.944024
17.327082	phoneme	ae	17.405930
21.948896	phoneme	s	22.051972
24.262829	phoneme	lu	24.340447
29.832676	phoneme	ae	29.940456
31.164029	phoneme	i	31.222479
41.089271	phrase	Phrase2_11	43.236783
43.058198	phoneme	la	43.224431
48.477811	phoneme	i	48.518443
51.127589	phoneme	u	51.221979
56.776438	phoneme	a	56.922406
63.995723	phrase	Phrase3_29	69.132080
