tmin	tier	text	tmax
19.214954	phrase	Phrase1_7	20.594331
20.986597	phoneme	sh	21.117879
27.294338	phoneme	ae	27.407744
32.799064	phoneme	s	32.916929
36.131103	phoneme	lu	36.280835
43.396053	phoneme	ae	43.544981
44.938372	phoneme	i	45.086650
56.811025	phrase	Phrase2_11	59.428584
59.214690	phoneme	la	59.421595
64.089568	phoneme	i	64.176030
68.146062	phoneme	u	68.220559
74.403766	phoneme	a	74.560129
82.998509	phrase	Phrase3_29	88.474816
