tmin	tier	text	tmax
10.364263	phrase	Phrase1_7	11.782960
12.284881	phoneme	sh	12.432711
19.023689	phoneme	ae	19.117842
24.391182	phoneme	s	24.495767
27.365323	phoneme	lu	27.484302
33.618463	phoneme	ae	33.718370
35.376029	phrase	i	35.452748
47.172982	phrase	Phrase2_11	49.869431
49.547849	phoneme	la	49.729728
55.509519	phoneme	i	55.567153
58.425813	phoneme	u	58.554003
66.363550	phoneme	a	66.492467
76.573732	phrase	Phrase3.1_19	80.333221
80.860032	phrase	Phrase3.2_11	83.390702
